Year,Month,Date,Description,Category,Amount,Account,Bank,Card
2023,November,11/24/2023,zelle,cash,8.00,Debit,BofA,Savings
2023,December,12/01/2023,zelle,cash,200.00,Debit,BofA,Savings
2023,December,12/01/2023,zelle,cash,1.00,Debit,BofA,Savings
2023,December,12/05/2023,zelle,cash,-400.00,Debit,BofA,Savings
