Year,Month,Date,Description,Category,Amount,Account,Bank,Card
2023,June,06/13/2023,deposit,cash,"2,220.00",Debit,BofA,Savings
2023,June,06/21/2023,deposit,cash,800.00,Debit,BofA,Savings
2023,June,06/29/2023,transfer,transfer,"-3,021.17",Debit,BofA,Savings
2023,July,07/06/2023,interest,cash,0.05,Debit,BofA,Savings
